Streaming output truncated to the last 5000 lines.
[2022/11/04 02:11:33] ppocr INFO: epoch: [14/500], global_step: 33740, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.980215, CTCLoss: 0.342610, SARLoss: 0.676604, loss: 1.004207, avg_reader_cost: 0.31429 s, avg_batch_cost: 0.74119 s, avg_samples: 128.0, ips: 172.69458 samples/s, eta: 13 days, 11:59:21
[2022/11/04 04:15:14] ppocr INFO: epoch: [17/500], global_step: 41420, lr: 0.000999, acc: 0.890625, norm_edit_dis: 0.977562, CTCLoss: 0.411035, SARLoss: 0.724144, loss: 1.100095, avg_reader_cost: 0.66680 s, avg_batch_cost: 1.08517 s, avg_samples: 128.0, ips: 117.95391 samples/s, eta: 13 days, 10:16:18
[2022/11/04 04:15:22] ppocr INFO: epoch: [17/500], global_step: 41430, lr: 0.000999, acc: 0.898437, norm_edit_dis: 0.977562, CTCLoss: 0.368966, SARLoss: 0.688476, loss: 1.064611, avg_reader_cost: 0.39506 s, avg_batch_cost: 0.80636 s, avg_samples: 128.0, ips: 158.73846 samples/s, eta: 13 days, 10:15:27
[2022/11/04 04:15:33] ppocr INFO: epoch: [17/500], global_step: 41440, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.977789, CTCLoss: 0.407521, SARLoss: 0.682141, loss: 1.101189, avg_reader_cost: 0.64096 s, avg_batch_cost: 1.07744 s, avg_samples: 128.0, ips: 118.80059 samples/s, eta: 13 days, 10:15:56
[2022/11/04 04:15:42] ppocr INFO: epoch: [17/500], global_step: 41450, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.976549, CTCLoss: 0.408995, SARLoss: 0.688900, loss: 1.131813, avg_reader_cost: 0.50568 s, avg_batch_cost: 0.92088 s, avg_samples: 128.0, ips: 138.99744 samples/s, eta: 13 days, 10:15:38
[2022/11/04 04:15:54] ppocr INFO: epoch: [17/500], global_step: 41460, lr: 0.000999, acc: 0.890625, norm_edit_dis: 0.974115, CTCLoss: 0.406077, SARLoss: 0.703154, loss: 1.153980, avg_reader_cost: 0.75938 s, avg_batch_cost: 1.18276 s, avg_samples: 128.0, ips: 108.22178 samples/s, eta: 13 days, 10:16:38
[2022/11/04 04:16:02] ppocr INFO: epoch: [17/500], global_step: 41470, lr: 0.000999, acc: 0.898437, norm_edit_dis: 0.976922, CTCLoss: 0.387824, SARLoss: 0.673946, loss: 1.073296, avg_reader_cost: 0.35801 s, avg_batch_cost: 0.77244 s, avg_samples: 128.0, ips: 165.70891 samples/s, eta: 13 days, 10:15:36
[2022/11/04 04:16:13] ppocr INFO: epoch: [17/500], global_step: 41480, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.978433, CTCLoss: 0.387824, SARLoss: 0.675723, loss: 1.036165, avg_reader_cost: 0.68398 s, avg_batch_cost: 1.12008 s, avg_samples: 128.0, ips: 114.27759 samples/s, eta: 13 days, 10:16:18
[2022/11/04 04:16:21] ppocr INFO: epoch: [17/500], global_step: 41490, lr: 0.000999, acc: 0.910156, norm_edit_dis: 0.980184, CTCLoss: 0.378681, SARLoss: 0.684929, loss: 1.037444, avg_reader_cost: 0.39583 s, avg_batch_cost: 0.82189 s, avg_samples: 128.0, ips: 155.73814 samples/s, eta: 13 days, 10:15:31
[2022/11/04 04:16:32] ppocr INFO: epoch: [17/500], global_step: 41500, lr: 0.000999, acc: 0.921875, norm_edit_dis: 0.981555, CTCLoss: 0.361824, SARLoss: 0.701478, loss: 1.055147, avg_reader_cost: 0.63567 s, avg_batch_cost: 1.04818 s, avg_samples: 128.0, ips: 122.11609 samples/s, eta: 13 days, 10:15:51
[2022/11/04 04:16:39] ppocr INFO: epoch: [17/500], global_step: 41510, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.978058, CTCLoss: 0.336224, SARLoss: 0.709092, loss: 1.057033, avg_reader_cost: 0.33007 s, avg_batch_cost: 0.75047 s, avg_samples: 128.0, ips: 170.56079 samples/s, eta: 13 days, 10:14:43
[2022/11/04 04:16:49] ppocr INFO: epoch: [17/500], global_step: 41520, lr: 0.000999, acc: 0.910156, norm_edit_dis: 0.978013, CTCLoss: 0.398050, SARLoss: 0.682028, loss: 1.069912, avg_reader_cost: 0.50500 s, avg_batch_cost: 0.92609 s, avg_samples: 128.0, ips: 138.21574 samples/s, eta: 13 days, 10:14:27
[2022/11/04 04:16:57] ppocr INFO: epoch: [17/500], global_step: 41530, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.983950, CTCLoss: 0.349163, SARLoss: 0.678715, loss: 1.042493, avg_reader_cost: 0.42801 s, avg_batch_cost: 0.84413 s, avg_samples: 128.0, ips: 151.63561 samples/s, eta: 13 days, 10:13:47
[2022/11/04 04:17:07] ppocr INFO: epoch: [17/500], global_step: 41540, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.981600, CTCLoss: 0.337919, SARLoss: 0.686776, loss: 0.988903, avg_reader_cost: 0.59470 s, avg_batch_cost: 1.01271 s, avg_samples: 128.0, ips: 126.39295 samples/s, eta: 13 days, 10:13:56
[2022/11/04 04:17:16] ppocr INFO: epoch: [17/500], global_step: 41550, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.977014, CTCLoss: 0.395870, SARLoss: 0.725339, loss: 1.128681, avg_reader_cost: 0.45632 s, avg_batch_cost: 0.87723 s, avg_samples: 128.0, ips: 145.91341 samples/s, eta: 13 days, 10:13:26
[2022/11/04 04:17:26] ppocr INFO: epoch: [17/500], global_step: 41560, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.975913, CTCLoss: 0.391290, SARLoss: 0.700307, loss: 1.119236, avg_reader_cost: 0.56661 s, avg_batch_cost: 0.98788 s, avg_samples: 128.0, ips: 129.57073 samples/s, eta: 13 days, 10:13:28
[2022/11/04 04:17:36] ppocr INFO: epoch: [17/500], global_step: 41570, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.979825, CTCLoss: 0.359354, SARLoss: 0.677946, loss: 1.031888, avg_reader_cost: 0.56490 s, avg_batch_cost: 0.99749 s, avg_samples: 128.0, ips: 128.32210 samples/s, eta: 13 days, 10:13:33
[2022/11/04 04:17:45] ppocr INFO: epoch: [17/500], global_step: 41580, lr: 0.000999, acc: 0.925781, norm_edit_dis: 0.983901, CTCLoss: 0.320456, SARLoss: 0.697777, loss: 1.011378, avg_reader_cost: 0.47572 s, avg_batch_cost: 0.89192 s, avg_samples: 128.0, ips: 143.51038 samples/s, eta: 13 days, 10:13:07
[2022/11/04 04:17:54] ppocr INFO: epoch: [17/500], global_step: 41590, lr: 0.000999, acc: 0.921875, norm_edit_dis: 0.984904, CTCLoss: 0.286843, SARLoss: 0.701811, loss: 1.016151, avg_reader_cost: 0.52391 s, avg_batch_cost: 0.93921 s, avg_samples: 128.0, ips: 136.28449 samples/s, eta: 13 days, 10:12:55
[2022/11/04 04:18:04] ppocr INFO: epoch: [17/500], global_step: 41600, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.981433, CTCLoss: 0.340002, SARLoss: 0.694809, loss: 1.019165, avg_reader_cost: 0.54825 s, avg_batch_cost: 0.96427 s, avg_samples: 128.0, ips: 132.74301 samples/s, eta: 13 days, 10:12:50
[2022/11/04 04:18:13] ppocr INFO: epoch: [17/500], global_step: 41610, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.982833, CTCLoss: 0.339555, SARLoss: 0.686102, loss: 1.013896, avg_reader_cost: 0.54742 s, avg_batch_cost: 0.96444 s, avg_samples: 128.0, ips: 132.71898 samples/s, eta: 13 days, 10:12:46
[2022/11/04 04:18:22] ppocr INFO: epoch: [17/500], global_step: 41620, lr: 0.000999, acc: 0.933594, norm_edit_dis: 0.984820, CTCLoss: 0.292756, SARLoss: 0.680022, loss: 0.965415, avg_reader_cost: 0.49415 s, avg_batch_cost: 0.90455 s, avg_samples: 128.0, ips: 141.50735 samples/s, eta: 13 days, 10:12:23
[2022/11/04 04:18:31] ppocr INFO: epoch: [17/500], global_step: 41630, lr: 0.000999, acc: 0.925781, norm_edit_dis: 0.984519, CTCLoss: 0.325628, SARLoss: 0.666042, loss: 0.982388, avg_reader_cost: 0.46698 s, avg_batch_cost: 0.89219 s, avg_samples: 128.0, ips: 143.46788 samples/s, eta: 13 days, 10:11:58
[2022/11/04 04:18:41] ppocr INFO: epoch: [17/500], global_step: 41640, lr: 0.000999, acc: 0.921875, norm_edit_dis: 0.982659, CTCLoss: 0.294523, SARLoss: 0.655678, loss: 0.930406, avg_reader_cost: 0.55826 s, avg_batch_cost: 0.97702 s, avg_samples: 128.0, ips: 131.01088 samples/s, eta: 13 days, 10:11:57
[2022/11/04 04:18:51] ppocr INFO: epoch: [17/500], global_step: 41650, lr: 0.000999, acc: 0.925781, norm_edit_dis: 0.983160, CTCLoss: 0.291331, SARLoss: 0.673003, loss: 0.940272, avg_reader_cost: 0.53670 s, avg_batch_cost: 0.95953 s, avg_samples: 128.0, ips: 133.39934 samples/s, eta: 13 days, 10:11:50
[2022/11/04 04:19:00] ppocr INFO: epoch: [17/500], global_step: 41660, lr: 0.000999, acc: 0.917969, norm_edit_dis: 0.981493, CTCLoss: 0.363677, SARLoss: 0.701247, loss: 1.087019, avg_reader_cost: 0.47303 s, avg_batch_cost: 0.88718 s, avg_samples: 128.0, ips: 144.27730 samples/s, eta: 13 days, 10:11:23
[2022/11/04 04:19:10] ppocr INFO: epoch: [17/500], global_step: 41670, lr: 0.000999, acc: 0.882812, norm_edit_dis: 0.971556, CTCLoss: 0.533727, SARLoss: 0.754553, loss: 1.344839, avg_reader_cost: 0.57381 s, avg_batch_cost: 0.99036 s, avg_samples: 128.0, ips: 129.24563 samples/s, eta: 13 days, 10:11:26
[2022/11/04 04:19:20] ppocr INFO: epoch: [17/500], global_step: 41680, lr: 0.000999, acc: 0.867187, norm_edit_dis: 0.968945, CTCLoss: 0.566848, SARLoss: 0.763976, loss: 1.394309, avg_reader_cost: 0.62792 s, avg_batch_cost: 1.04336 s, avg_samples: 128.0, ips: 122.68049 samples/s, eta: 13 days, 10:11:44
[2022/11/04 04:19:28] ppocr INFO: epoch: [17/500], global_step: 41690, lr: 0.000999, acc: 0.882812, norm_edit_dis: 0.974109, CTCLoss: 0.516911, SARLoss: 0.730355, loss: 1.201103, avg_reader_cost: 0.36760 s, avg_batch_cost: 0.80473 s, avg_samples: 128.0, ips: 159.05966 samples/s, eta: 13 days, 10:10:53
[2022/11/04 04:19:38] ppocr INFO: epoch: [17/500], global_step: 41700, lr: 0.000999, acc: 0.890625, norm_edit_dis: 0.976288, CTCLoss: 0.481342, SARLoss: 0.735546, loss: 1.209106, avg_reader_cost: 0.62602 s, avg_batch_cost: 1.04097 s, avg_samples: 128.0, ips: 122.96245 samples/s, eta: 13 days, 10:11:11
[2022/11/04 04:19:47] ppocr INFO: epoch: [17/500], global_step: 41710, lr: 0.000999, acc: 0.890625, norm_edit_dis: 0.974202, CTCLoss: 0.464656, SARLoss: 0.737351, loss: 1.263248, avg_reader_cost: 0.43649 s, avg_batch_cost: 0.85477 s, avg_samples: 128.0, ips: 149.74804 samples/s, eta: 13 days, 10:10:34
[2022/11/04 04:19:59] ppocr INFO: epoch: [17/500], global_step: 41720, lr: 0.000999, acc: 0.894531, norm_edit_dis: 0.975146, CTCLoss: 0.454096, SARLoss: 0.700765, loss: 1.157999, avg_reader_cost: 0.74316 s, avg_batch_cost: 1.16607 s, avg_samples: 128.0, ips: 109.77039 samples/s, eta: 13 days, 10:11:28
[2022/11/04 04:20:06] ppocr INFO: epoch: [17/500], global_step: 41730, lr: 0.000999, acc: 0.894531, norm_edit_dis: 0.976665, CTCLoss: 0.404056, SARLoss: 0.695064, loss: 1.105248, avg_reader_cost: 0.31320 s, avg_batch_cost: 0.73406 s, avg_samples: 128.0, ips: 174.37255 samples/s, eta: 13 days, 10:10:16
[2022/11/04 04:20:18] ppocr INFO: epoch: [17/500], global_step: 41740, lr: 0.000999, acc: 0.894531, norm_edit_dis: 0.975420, CTCLoss: 0.399462, SARLoss: 0.699191, loss: 1.105248, avg_reader_cost: 0.76290 s, avg_batch_cost: 1.18056 s, avg_samples: 128.0, ips: 108.42271 samples/s, eta: 13 days, 10:11:15
[2022/11/04 04:20:26] ppocr INFO: epoch: [17/500], global_step: 41750, lr: 0.000999, acc: 0.902344, norm_edit_dis: 0.979117, CTCLoss: 0.414635, SARLoss: 0.727591, loss: 1.162625, avg_reader_cost: 0.41284 s, avg_batch_cost: 0.82030 s, avg_samples: 128.0, ips: 156.03988 samples/s, eta: 13 days, 10:10:28
[2022/11/04 04:20:37] ppocr INFO: epoch: [17/500], global_step: 41760, lr: 0.000999, acc: 0.902344, norm_edit_dis: 0.980228, CTCLoss: 0.426278, SARLoss: 0.746666, loss: 1.166224, avg_reader_cost: 0.70719 s, avg_batch_cost: 1.14605 s, avg_samples: 128.0, ips: 111.68785 samples/s, eta: 13 days, 10:11:16
[2022/11/04 04:20:45] ppocr INFO: epoch: [17/500], global_step: 41770, lr: 0.000999, acc: 0.910156, norm_edit_dis: 0.981704, CTCLoss: 0.416102, SARLoss: 0.737892, loss: 1.181262, avg_reader_cost: 0.33814 s, avg_batch_cost: 0.76097 s, avg_samples: 128.0, ips: 168.20609 samples/s, eta: 13 days, 10:10:12
[2022/11/04 04:20:55] ppocr INFO: epoch: [17/500], global_step: 41780, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.981887, CTCLoss: 0.368621, SARLoss: 0.713061, loss: 1.068850, avg_reader_cost: 0.59104 s, avg_batch_cost: 1.02228 s, avg_samples: 128.0, ips: 125.21076 samples/s, eta: 13 days, 10:10:24
[2022/11/04 04:21:04] ppocr INFO: epoch: [17/500], global_step: 41790, lr: 0.000999, acc: 0.898437, norm_edit_dis: 0.980269, CTCLoss: 0.356625, SARLoss: 0.687078, loss: 1.060098, avg_reader_cost: 0.44217 s, avg_batch_cost: 0.86293 s, avg_samples: 128.0, ips: 148.33235 samples/s, eta: 13 days, 10:09:50
[2022/11/04 04:21:15] ppocr INFO: epoch: [17/500], global_step: 41800, lr: 0.000999, acc: 0.917969, norm_edit_dis: 0.979579, CTCLoss: 0.347463, SARLoss: 0.707345, loss: 1.039313, avg_reader_cost: 0.68486 s, avg_batch_cost: 1.10414 s, avg_samples: 128.0, ips: 115.92746 samples/s, eta: 13 days, 10:10:26
[2022/11/04 04:21:22] ppocr INFO: epoch: [17/500], global_step: 41810, lr: 0.000999, acc: 0.925781, norm_edit_dis: 0.979089, CTCLoss: 0.313272, SARLoss: 0.698814, loss: 0.991401, avg_reader_cost: 0.32456 s, avg_batch_cost: 0.72871 s, avg_samples: 128.0, ips: 175.65363 samples/s, eta: 13 days, 10:09:12
[2022/11/04 04:21:33] ppocr INFO: epoch: [17/500], global_step: 41820, lr: 0.000999, acc: 0.921875, norm_edit_dis: 0.978378, CTCLoss: 0.351773, SARLoss: 0.681642, loss: 1.029043, avg_reader_cost: 0.66165 s, avg_batch_cost: 1.09166 s, avg_samples: 128.0, ips: 117.25268 samples/s, eta: 13 days, 10:09:45
[2022/11/04 04:21:42] ppocr INFO: epoch: [17/500], global_step: 41830, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.979083, CTCLoss: 0.353568, SARLoss: 0.706700, loss: 1.079171, avg_reader_cost: 0.41171 s, avg_batch_cost: 0.83869 s, avg_samples: 128.0, ips: 152.61978 samples/s, eta: 13 days, 10:09:03
[2022/11/04 04:21:52] ppocr INFO: epoch: [17/500], global_step: 41840, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.978385, CTCLoss: 0.373041, SARLoss: 0.704341, loss: 1.096639, avg_reader_cost: 0.59196 s, avg_batch_cost: 1.01423 s, avg_samples: 128.0, ips: 126.20416 samples/s, eta: 13 days, 10:09:13
[2022/11/04 04:22:00] ppocr INFO: epoch: [17/500], global_step: 41850, lr: 0.000999, acc: 0.910156, norm_edit_dis: 0.978981, CTCLoss: 0.341849, SARLoss: 0.675028, loss: 1.043752, avg_reader_cost: 0.41645 s, avg_batch_cost: 0.83790 s, avg_samples: 128.0, ips: 152.76280 samples/s, eta: 13 days, 10:08:31
[2022/11/04 04:22:12] ppocr INFO: epoch: [17/500], global_step: 41860, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.980159, CTCLoss: 0.324780, SARLoss: 0.704568, loss: 1.039094, avg_reader_cost: 0.77308 s, avg_batch_cost: 1.19822 s, avg_samples: 128.0, ips: 106.82496 samples/s, eta: 13 days, 10:09:35
[2022/11/04 04:22:20] ppocr INFO: epoch: [17/500], global_step: 41870, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.982341, CTCLoss: 0.329972, SARLoss: 0.699816, loss: 1.036342, avg_reader_cost: 0.43308 s, avg_batch_cost: 0.83910 s, avg_samples: 128.0, ips: 152.54432 samples/s, eta: 13 days, 10:08:53
[2022/11/04 04:22:31] ppocr INFO: epoch: [17/500], global_step: 41880, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.979230, CTCLoss: 0.373513, SARLoss: 0.687154, loss: 1.072308, avg_reader_cost: 0.68349 s, avg_batch_cost: 1.09400 s, avg_samples: 128.0, ips: 117.00229 samples/s, eta: 13 days, 10:09:27
[2022/11/04 04:22:40] ppocr INFO: epoch: [17/500], global_step: 41890, lr: 0.000999, acc: 0.898437, norm_edit_dis: 0.975541, CTCLoss: 0.398183, SARLoss: 0.681855, loss: 1.113403, avg_reader_cost: 0.43669 s, avg_batch_cost: 0.85758 s, avg_samples: 128.0, ips: 149.25751 samples/s, eta: 13 days, 10:08:51
[2022/11/04 04:22:50] ppocr INFO: epoch: [17/500], global_step: 41900, lr: 0.000999, acc: 0.898437, norm_edit_dis: 0.974943, CTCLoss: 0.422093, SARLoss: 0.704067, loss: 1.135498, avg_reader_cost: 0.56160 s, avg_batch_cost: 0.98001 s, avg_samples: 128.0, ips: 130.61085 samples/s, eta: 13 days, 10:08:50
[2022/11/04 04:22:58] ppocr INFO: epoch: [17/500], global_step: 41910, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.979850, CTCLoss: 0.429201, SARLoss: 0.714390, loss: 1.141661, avg_reader_cost: 0.36951 s, avg_batch_cost: 0.78090 s, avg_samples: 128.0, ips: 163.91256 samples/s, eta: 13 days, 10:07:52
[2022/11/04 04:23:08] ppocr INFO: epoch: [17/500], global_step: 41920, lr: 0.000999, acc: 0.902344, norm_edit_dis: 0.979455, CTCLoss: 0.391067, SARLoss: 0.687558, loss: 1.072757, avg_reader_cost: 0.63038 s, avg_batch_cost: 1.04454 s, avg_samples: 128.0, ips: 122.54240 samples/s, eta: 13 days, 10:08:11
[2022/11/04 04:23:16] ppocr INFO: epoch: [17/500], global_step: 41930, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.978299, CTCLoss: 0.414554, SARLoss: 0.720708, loss: 1.114224, avg_reader_cost: 0.40482 s, avg_batch_cost: 0.82500 s, avg_samples: 128.0, ips: 155.15146 samples/s, eta: 13 days, 10:07:25
[2022/11/04 04:23:26] ppocr INFO: epoch: [17/500], global_step: 41940, lr: 0.000999, acc: 0.917969, norm_edit_dis: 0.980115, CTCLoss: 0.385354, SARLoss: 0.683478, loss: 1.063771, avg_reader_cost: 0.54768 s, avg_batch_cost: 0.96574 s, avg_samples: 128.0, ips: 132.54097 samples/s, eta: 13 days, 10:07:21
[2022/11/04 04:23:34] ppocr INFO: epoch: [17/500], global_step: 41950, lr: 0.000999, acc: 0.921875, norm_edit_dis: 0.978105, CTCLoss: 0.329465, SARLoss: 0.666888, loss: 1.027410, avg_reader_cost: 0.39505 s, avg_batch_cost: 0.81097 s, avg_samples: 128.0, ips: 157.83507 samples/s, eta: 13 days, 10:06:32
[2022/11/04 04:23:45] ppocr INFO: epoch: [17/500], global_step: 41960, lr: 0.000999, acc: 0.917969, norm_edit_dis: 0.978984, CTCLoss: 0.390311, SARLoss: 0.664394, loss: 1.017862, avg_reader_cost: 0.67818 s, avg_batch_cost: 1.10320 s, avg_samples: 128.0, ips: 116.02591 samples/s, eta: 13 days, 10:07:07
[2022/11/04 04:23:53] ppocr INFO: epoch: [17/500], global_step: 41970, lr: 0.000999, acc: 0.917969, norm_edit_dis: 0.980143, CTCLoss: 0.314306, SARLoss: 0.662559, loss: 0.986640, avg_reader_cost: 0.35866 s, avg_batch_cost: 0.78709 s, avg_samples: 128.0, ips: 162.62465 samples/s, eta: 13 days, 10:06:11
[2022/11/04 04:24:03] ppocr INFO: epoch: [17/500], global_step: 41980, lr: 0.000999, acc: 0.917969, norm_edit_dis: 0.979773, CTCLoss: 0.305561, SARLoss: 0.668140, loss: 0.995770, avg_reader_cost: 0.56182 s, avg_batch_cost: 0.99086 s, avg_samples: 128.0, ips: 129.18052 samples/s, eta: 13 days, 10:06:14
[2022/11/04 04:24:11] ppocr INFO: epoch: [17/500], global_step: 41990, lr: 0.000999, acc: 0.929687, norm_edit_dis: 0.980583, CTCLoss: 0.363696, SARLoss: 0.666738, loss: 1.011736, avg_reader_cost: 0.43076 s, avg_batch_cost: 0.84339 s, avg_samples: 128.0, ips: 151.76861 samples/s, eta: 13 days, 10:05:34
[2022/11/04 04:24:21] ppocr INFO: epoch: [17/500], global_step: 42000, lr: 0.000999, acc: 0.921875, norm_edit_dis: 0.981176, CTCLoss: 0.397963, SARLoss: 0.716284, loss: 1.084206, avg_reader_cost: 0.55637 s, avg_batch_cost: 0.98018 s, avg_samples: 128.0, ips: 130.58844 samples/s, eta: 13 days, 10:05:34
eval model:: 100% 279/279 [00:26<00:00, 10.71it/s]
[2022/11/04 04:24:47] ppocr INFO: cur metric, acc: 0.9715400373371298, norm_edit_dis: 0.9872033081701601, fps: 3817.746413247845
[2022/11/04 04:24:48] ppocr INFO: save best model is to ./output/v3_korean_mobile/best_accuracy
[2022/11/04 04:24:48] ppocr INFO: best metric, acc: 0.9715400373371298, is_float16: False, norm_edit_dis: 0.9872033081701601, fps: 3817.746413247845, best_epoch: 17
[2022/11/04 04:24:53] ppocr INFO: epoch: [17/500], global_step: 42010, lr: 0.000999, acc: 0.910156, norm_edit_dis: 0.980184, CTCLoss: 0.393325, SARLoss: 0.721390, loss: 1.125796, avg_reader_cost: 0.04374 s, avg_batch_cost: 0.45584 s, avg_samples: 128.0, ips: 280.80105 samples/s, eta: 13 days, 10:03:01
[2022/11/04 04:25:02] ppocr INFO: epoch: [17/500], global_step: 42020, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.977294, CTCLoss: 0.395178, SARLoss: 0.698428, loss: 1.125796, avg_reader_cost: 0.46962 s, avg_batch_cost: 0.90051 s, avg_samples: 128.0, ips: 142.14236 samples/s, eta: 13 days, 10:02:38
[2022/11/04 04:25:12] ppocr INFO: epoch: [17/500], global_step: 42030, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.977846, CTCLoss: 0.394414, SARLoss: 0.666007, loss: 1.058528, avg_reader_cost: 0.62642 s, avg_batch_cost: 1.07021 s, avg_samples: 128.0, ips: 119.60266 samples/s, eta: 13 days, 10:03:04
[2022/11/04 04:25:22] ppocr INFO: epoch: [17/500], global_step: 42040, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.981269, CTCLoss: 0.351990, SARLoss: 0.691851, loss: 1.000921, avg_reader_cost: 0.51065 s, avg_batch_cost: 0.94371 s, avg_samples: 128.0, ips: 135.63421 samples/s, eta: 13 days, 10:02:53
[2022/11/04 04:25:33] ppocr INFO: epoch: [17/500], global_step: 42050, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.981974, CTCLoss: 0.319552, SARLoss: 0.703624, loss: 1.008043, avg_reader_cost: 0.67105 s, avg_batch_cost: 1.09160 s, avg_samples: 128.0, ips: 117.25914 samples/s, eta: 13 days, 10:03:25
[2022/11/04 04:25:41] ppocr INFO: epoch: [17/500], global_step: 42060, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.982073, CTCLoss: 0.349266, SARLoss: 0.676989, loss: 1.027637, avg_reader_cost: 0.42345 s, avg_batch_cost: 0.84292 s, avg_samples: 128.0, ips: 151.85269 samples/s, eta: 13 days, 10:02:45
[2022/11/04 04:25:51] ppocr INFO: epoch: [17/500], global_step: 42070, lr: 0.000999, acc: 0.910156, norm_edit_dis: 0.981283, CTCLoss: 0.314989, SARLoss: 0.682661, loss: 1.020346, avg_reader_cost: 0.61412 s, avg_batch_cost: 1.03157 s, avg_samples: 128.0, ips: 124.08314 samples/s, eta: 13 days, 10:03:00
[2022/11/04 04:26:00] ppocr INFO: epoch: [17/500], global_step: 42080, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.978694, CTCLoss: 0.301133, SARLoss: 0.631451, loss: 1.005026, avg_reader_cost: 0.40843 s, avg_batch_cost: 0.82789 s, avg_samples: 128.0, ips: 154.61066 samples/s, eta: 13 days, 10:02:16
[2022/11/04 04:26:10] ppocr INFO: epoch: [17/500], global_step: 42090, lr: 0.000999, acc: 0.906250, norm_edit_dis: 0.979091, CTCLoss: 0.391647, SARLoss: 0.648317, loss: 1.071690, avg_reader_cost: 0.64659 s, avg_batch_cost: 1.05918 s, avg_samples: 128.0, ips: 120.84766 samples/s, eta: 13 days, 10:02:38
[2022/11/04 04:26:19] ppocr INFO: epoch: [17/500], global_step: 42100, lr: 0.000999, acc: 0.898437, norm_edit_dis: 0.979477, CTCLoss: 0.390152, SARLoss: 0.699178, loss: 1.086459, avg_reader_cost: 0.42698 s, avg_batch_cost: 0.83659 s, avg_samples: 128.0, ips: 153.00233 samples/s, eta: 13 days, 10:01:57
[2022/11/04 04:26:29] ppocr INFO: epoch: [17/500], global_step: 42110, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.980356, CTCLoss: 0.381251, SARLoss: 0.711428, loss: 1.075000, avg_reader_cost: 0.65215 s, avg_batch_cost: 1.06743 s, avg_samples: 128.0, ips: 119.91449 samples/s, eta: 13 days, 10:02:22
[2022/11/04 04:26:37] ppocr INFO: epoch: [17/500], global_step: 42120, lr: 0.000999, acc: 0.804687, norm_edit_dis: 0.948909, CTCLoss: 0.827406, SARLoss: 0.951866, loss: 2.107062, avg_reader_cost: 0.39482 s, avg_batch_cost: 0.80668 s, avg_samples: 128.0, ips: 158.67467 samples/s, eta: 13 days, 10:01:31
[2022/11/04 04:26:48] ppocr INFO: epoch: [17/500], global_step: 42130, lr: 0.000999, acc: 0.722656, norm_edit_dis: 0.931734, CTCLoss: 1.317564, SARLoss: 1.031941, loss: 2.405649, avg_reader_cost: 0.65897 s, avg_batch_cost: 1.08327 s, avg_samples: 128.0, ips: 118.16119 samples/s, eta: 13 days, 10:02:01
